央视频道,#genre#
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8#http://39.135.133.138:80/wh7f454c46tw379803503_-75976646/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8?#https://epg.pw/stream/a21c5bac9f70af160171c8746af2abc62e69b596653b7c18517ee945b2e8d157.m3u8
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild#http://39.135.133.140:80/wh7f454c46tw161152093_783547154/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?#http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild#http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨生活,http://39.135.133.178:80/wh7f454c46tw315765558_70509551/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226526/index.m3u8?

黑龙江新闻法治,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8
黑龙江都市,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8
黑龙江文体,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8
黑龙江农业,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江文体,https://idclive.hljtv.com:4430/live/hljwy_hd.m3u8?zheild
黑龙江新闻法治,https://idclive.hljtv.com:4430/live/hljxw_hd.m3u8?zheild
黑龙江公共农业,https://idclive.hljtv.com:4430/live/hljgg_hd.m3u8?zheild
黑龙江影视,https://idclive.hljtv.com:4430/live/hljys_hd.m3u8?zheild
黑龙江都市,https://idclive.hljtv.com:4430/live/dushi_hd.m3u8?zheild
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨影视,http://stream.hrbtv.net/yspd/sd/live.m3u8
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8
佳木斯综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8
牡丹江综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226422/index.m3u8
鹤岗综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8
漠河综合,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226535/index.m3u8
大庆教育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226523/index.m3u8



动态精选,#genre#
本节内容不定期调整更新,https://vd4.bdstatic.com/mda-mhqekuf2r91v08dt/1080p/cae_h264/1629888246186602728/mda-mhqekuf2r91v08dt.mp4
央视高清春晚,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8
辽宁卫视春上,https://cdn.ryplay10.com/20250128/36082_dba1a987/index.m3u8
辽宁卫视春下,https://cdn.ryplay10.com/20250128/36084_e64309bc/index.m3u8
东方卫视春晚,https://cdn.ryplay10.com/20250130/36137_74d8136b/index.m3u8
湖南卫视春晚,https://cdn.ryplay10.com/20250126/35977_51b92f06/index.m3u8
天津相声春晚,https://cdn.ryplay10.com/20250130/36135_7b945be4/index.m3u8
安徽卫视春晚,https://play.modujx11.com/20250128/WGs0Su67/index.m3u8
河南卫视春晚,https://svipsvip.ffzyread1.com/20250127/35406_62e44a80/index.m3u8

央视网看抖音,http://101.200.77.82:35455/douyin/870887192950
央视频看抖音,http://101.200.77.82:35455/douyin/50828500437
央视频看-B站,http://101.200.77.82:35455/bilibili/21623527

哪吒之魔童降世,https://cdn.wlcdn99.com:777/20220427/nuT4lEBo/index.m3u8
哪吒之魔童降世,https://vip.ffzy-play7.com/20221111/3098_4ec0b2e9/index.m3u8
哪吒之魔童闹海,https://c1.7bbffvip.com/video/nazhazhimotongnaohai/修复版/index.m3u8#https://v.cdnlz3.com/20250130/32951_7aff9de8/index.m3u8#https://c1.7bbffvip.com/video/nazhazhimotongnaohai/TC/index.m3u8
唐探1900,https://v.cdnlz3.com/20250130/32952_451ad4b5/index.m3u8#https://vip.ffzy-online1.com/20250201/55689_34657b08/index.m3u8
封神2战火西岐,https://hd.ijycnd.com/play/mepJ77pb/index.m3u8#https://v.cdnlz12.com/20250131/18179_84f57a5f/index.m3u8#https://cdn.wlcdn99.com:777/09b0c05f/index.m3u8#https://v.cdnlz12.com/20250131/18179_84f57a5f/index.m3u8
误判,https://v.cdnlz12.com/20250131/18183_a5e8965b/index.m3u8#https://cdn.wlcdn99.com:777/bc0a9cb5/index.m3u8
哪吒之魔童降世,https://v3-cha.toutiaovod.com/8f362731138eb8716834f38f6c21cb84/67a6d0eb/video/tos/cn/tos-cn-ve-3011c800/9ff20f59a8684b51afd69e8168b34d6d/?a=13&br=1102&bt=1102&btag=c0000e000b8030&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=3&dy_q=1738806308&filename=1.mp4&ft=4~aoTYrIDyjNHSVQ9wLPz5ahd.aYouMg3-ApQX&l=20250206094508EBEFB9AEB9E1A45DC827&mime_type=video_mp4&net=5&qs=0&rc=aTNmNTc4OTc2O2hpPGVlNUBpam1tOWU6ZnltZDMzNDZlM0A2LjA2L2A0XzExX15eMzEzYSMuMjVjcjRfNG9gLS1kYC9zcw%3D%3D
射雕英雄传侠之盗者,https://cdn.wlcdn99.com:777/e99ee332/index.m3u8#https://v.cdnlz12.com/20250131/18177_5d65c1ab/index.m3u8#https://svip.high21-playback.com/20250131/41341_1dab6d8e/index.m3u8
美国队长4英Ts,https://svip.high21-playback.com/20250213/41561_26a2d9e7/index.m3u8

反腐为了人民-惩治蝇贪蚁腐,https://v.cdnlz21.com/20250108/4000_9e8cb4a5/index.m3u8
反腐为了人民-风腐同查同治,https://v.cdnlz21.com/20250108/3999_da032fce/index.m3u8
反腐为了人民-揭开腐败隐身衣,https://v.cdnlz21.com/20250108/3998_2372663a/index.m3u8
反腐为了人民-以案促改促治,https://v.cdnlz21.com/20250109/4069_3ae02068/index.m3u8

反腐为了人民-惩治蝇贪蚁腐,https://v.cdnlz21.com/20250108/4000_9e8cb4a5/2000k/hls/mixed.m3u8
反腐为了人民-风腐同查同治,https://v.cdnlz21.com/20250108/3999_da032fce/2000k/hls/mixed.m3u8
反腐为了人民-揭开腐败隐身衣,https://v.cdnlz21.com/20250108/3998_2372663a/2000k/hls/mixed.m3u8
反腐为了人民-以案促改促治,https://v.cdnlz21.com/20250109/4069_3ae02068/2000k/hls/mixed.m3u8

建国大业,https://cdn.wlcdn99.com:777/20220420/Xn8Icv7v/index.m3u8
误杀,https://v3-cha.toutiaovod.com/18b1de31ffe1600e674ec028938a9630/6784c7b5/video/tos/cn/tos-cn-v-c2860c/65f00d26a869493eb937c4b30afb15dc/?a=13&br=2245&bt=2245&btag=c0000e00078030&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=4&dy_q=1736744770&filename=1.mp4&ft=nA7vyt4HQi2UYtdus.UcNbFSYYua8MDtGSvi68Aq8_45a&l=202501131306109C740DD91B1EDE2E032F&mime_type=video_mp4&net=5&qs=13&rc=M3lsaGY6Zjt0ZjMzNGRpM0BpM3lsaGY6Zjt0ZjMzNGRpM0BhLWxucjRnNWtgLS1kYi9zYSNhLWxucjRnNWtgLS1kYi9zcw%3D%3D#https://vip.ffzy-play6.com/20241229/32524_d15ff2db/index.m3u8##https://vip1.lz-cdn.com/20220811/27954_88eba57d/index.m3u8
误杀2解说,https://v.cdnlz21.com/20240415/256_d443ee88/index.m3u8
误杀2,https://v3-cha.toutiaovod.com/7614dc3430f558a8954572f287370325/6784d1d1/video/tos/cn/tos-cn-v-0064/817ccf0b627e4656ba9a75795e86596d/?a=13&br=1158&bt=1158&btag=c0000e00078030&cd=0%7C0%7C0%7C0&ch=0&cr=0&cs=0&dr=0&ds=4&dy_q=1736746988&filename=1.mp4&ft=7ihV8baBwwRRO0Id..O4OJt.AAplY-0ZvrK8bQ2S2o0g3cI&l=2025011313430867E21221F5AB112F4351&mime_type=video_mp4&net=5&qs=13&rc=M2tscTo6Zm1vZTMzNDQzM0BpM2tscTo6Zm1vZTMzNDQzM0BhMmxicjRfYGJgLS1kMWFzYSNhMmxicjRfYGJgLS1kMWFzcw%3D%3D#https://v11.dious.cc/20250102/cxLbCFko/2000kb/hls/index.m3u8#https://vip.ffzy-online.com/20221015/708_9b604134/index.m3u8#https://cdn.wlcdn99.com:777/lTRI0xya/index.m3u8#https://s1.bfbfvip.com/video/wusha2/HD国语版/index.m3u8#https://v1.tlkqc.com/wjv1/202308/19/dZya8dBL7T2/video/1000k_720/hls/index.m3u8#https://vip.lzcdn2.com/20220514/6430_1360ff31/index.m3u8
误杀3TS,https://cdn.wlcdn99.com:777/94154c54/index.m3u8
误杀3TS,https://v.cdnlz21.com/20250101/3562_bddd955b/index.m3u8#https://v.cdnlz21.com/share/ebf12cb74e96e67e63783d93c534ef27
姥姥的外孙,https://cdn.wlcdn99.com:777/324807c6/index.m3u8#https://v.cdnlz12.com/share/4b22a8375108a514ef8340e01c2e1af4#https://svipsvip.ffzy-online5.com/20240912/32377_c8e48afc/index.m3u8
小小的我解说,https://v.lzcdn23.com/20250103/10493_9b5dd2d5/index.m3u8
小小的我TS,https://cdn.wlcdn99.com:777/ba84368f/index.m3u8#https://v.cdnlz3.com/20250104/31849_3b700c2c/index.m3u8#https://v.cdnlz3.com/20250104/31849_3b700c2c/2000k/hls/mixed.m3u8
好东西TS,https://cdn.wlcdn99.com:777/d560b05b/index.m3u8
因果报应解说,https://v.lzcdn23.com/20240918/4982_5ac51469/index.m3u8
因果报应,https://v.cdnlz20.com/20240911/11514_0b5656cc/index.m3u8#https://cdn.wlcdn99.com:777/181045fc/index.m3u8
泳者之心解说,https://v.lzcdn23.com/20240822/4064_bb7b586c/index.m3u8
泳者之心,https://v.cdnlz21.com/20240725/1152_78ed695e/index.m3u8#https://v.cdnlz21.com/share/45f31d16b1058d586fc3be7207b58053#https://svipsvip.ffzyread1.com/20240719/29609_347f2f10/index.m3u8
胜券在握,https://cdn.wlcdn99.com:777/59b94e5a/index.m3u8
我们一起摇太阳解说,https://v.lzcdn23.com/20240708/2248_1a767ec2/index.m3u8
我们一起摇太阳,https://cdn.wlcdn99.com:777/0795433a/index.m3u8#https://svipsvip.ffzy-online5.com/20240524/27696_c99e7894/index.m3u8
走走停停解说,https://v.lzcdn23.com/20240822/4059_0dfd0269/index.m3u8
走走停停,https://v.cdnlz21.com/20240710/841_3a75ccbd/index.m3u8#https://cdn.wlcdn99.com:777/985102fa/index.m3u8#https://v.cdnlz21.com/20240710/841_3a75ccbd/index.m3u8
默杀,https://v.cdnlz12.com/20240916/16977_e9884c7b/index.m3u8
抓娃娃,https://v.cdnlz12.com/20240927/17155_7885825e/index.m3u8



环球旅游,http://120.76.248.139/live/bfgd/4200000147.m3u8
国学频道,http://120.76.248.139/live/bfgd/4200000169.m3u8
先锋乒羽,http://120.76.248.139/live/bfgd/4200000349.m3u8#http://171.120.86.139:8084/rtp/226.0.2.121:8880#http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/XFPYMPP360.m3u8#http://39.134.136.161:6610/000000001000/4886720949268374180/index.m3u8?livemode=1&stbId=test&channel-id=hnbblive&Contentid=4886720949268374180#http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000650/index.m3u8?IASHttpSessionId=#http://58.215.231.35/live3.ngaacdn.sc96655.com/live/xfpy_4000.m3u8
天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8
四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
快乐钓鱼,http://120.76.248.139/live/bfgd/4200000228.m3u8
咪咕体育46,http://39.135.134.67/000000001000/3000000001000028638/index.m3u8
咪咕体育47,http://39.135.134.67/000000001000/3000000001000008379/index.m3u8
咪咕体育48,http://39.135.134.67/000000001000/3000000001000008001/index.m3u8
咪咕体育49,http://39.135.134.67/000000001000/3000000001000031494/index.m3u8
咪咕体育50,http://39.135.134.67/000000001000/3000000001000008176/index.m3u8
咪咕体育51,http://39.135.134.34/000000001000/3000000001000010129/index.m3u8
咪咕体育52,http://39.135.134.67/000000001000/3000000001000010948/index.m3u8
咪咕体育53,http://39.135.134.67/000000001000/3000000001000007218/index.m3u8
咪咕体育54,http://39.135.134.67/000000001000/3000000001000005308/index.m3u8
咪咕体育55,http://39.135.134.67/000000001000/3000000001000005969/index.m3u8
咪咕体育56,http://39.135.134.67/000000001000/3000000001000026778/index.m3u8
咪咕体育57,http://39.135.137.203/000000001000/3000000010000027691/index.m3u8
咪咕体育58,http://39.135.137.203/000000001000/3000000010000015560/index.m3u8
咪咕体育59,http://39.135.137.205/000000001000/3000000010000002809/index.m3u8
咪咕体育61,http://39.135.137.206/000000001000/3000000010000000097/index.m3u8
咪咕体育61,http://39.135.137.205/000000001000/3000000010000006077/index.m3u8
咪咕体育62,http://39.135.137.203/000000001000/3000000010000012558/index.m3u8
咪咕体育63,http://39.135.137.208/000000001000/3000000010000023434/index.m3u8
咪咕体育64,http://39.135.137.203/000000001000/3000000010000003915/index.m3u8
咪咕体育65,http://39.135.137.205/000000001000/3000000010000004193/index.m3u8
咪咕体育66,http://39.135.137.205/000000001000/3000000010000021904/index.m3u8
咪咕体育67,http://39.135.137.207/000000001000/3000000010000011297/index.m3u8
咪咕体育68,http://39.135.137.208/000000001000/3000000010000006658/index.m3u8
咪咕体育69,http://39.135.137.205/000000001000/3000000010000010833/index.m3u8
咪咕体育70,http://39.135.137.203/000000001000/3000000010000025380/index.m3u8
咪咕体育71,http://39.135.137.209/000000001000/3000000010000015686/index.m3u8
咪咕体育72,http://39.135.137.208/000000001000/3000000010000005180/index.m3u8
上海新闻综合,http://[2409:8087:5e01:24::8]:6610/000000001000/2000000002000000005/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000005&IASHttpSessionId=OTT19019320240419154124000281
五星体育,http://[2409:8087:5e01:24::8]:6610/000000001000/2000000002000000007/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000007&IASHttpSessionId=OTT19019320240419154124000281
东方影视,http://[2409:8087:5e01:24::8]:6610/000000001000/2000000002000000013/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000013&IASHttpSessionId=OTT19019320240419154124000281
东方财经,http://[2409:8087:5e01:24::8]:6610/000000001000/2000000002000000090/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000090&IASHttpSessionId=OTT19019320240419154124000281
法治天地,http://[2409:8087:5e01:24::8]:6610/000000001000/2000000002000000014/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000014&IASHttpSessionId=OTT19019320240419154124000281
第一财经,http://a21709.tv.netsite.cc/proxy/1946402424/1946402424.m3u8
第一财经,http://[2409:8087:5e01:24::8]:6610/000000001000/2000000002000000004/index.m3u8?stbId=3&livemode=1&HlsProfileId=&channel-id=hnbblive&Contentid=2000000002000000004&IASHttpSessionId=OTT19019320240419154124000281
东森财经,http://50.7.234.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MD5D9010164090101640&ct=19225&tsum=cc229773020f89af853b23d81e0e6371#http://50.7.234.10:8278/ettvcaijing_twn/playlist.m3u8?tid=MB8B2069463920694639&ct=19249&tsum=05ff51a1b274ce7d31d05bbf11df18ad
香港国际财经,http://61.10.2.140/live_freedirect/opentvhd002_h.live/playlist.m3u8

数字频道,#genre#

东北热剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
中国功夫,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
军事评论,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
军旅剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
农业致富,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
动作电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
古装剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225663/index.m3u8
家庭剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
怡伴健康,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
惊悚悬疑,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
明星大片,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
武搏世界,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
海外剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
潮妈辣婆,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
炫舞未来,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225719/index.m3u8
爱情喜剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
精品大剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
精品纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
超级体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级电视剧,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
超级综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
黑莓动画,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
黑莓电竞,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
精品体育,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
体育赛事,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225764/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕视频,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8


纪实人文,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
纪实科教,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
卡酷少儿,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225654/index.m3u8
金鹰卡通,http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8
哒啵赛事,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
优漫卡通,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225656/index.m3u8
哈哈炫动,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225657/index.m3u8
黑莓动画,http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
超级体育,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
超级视剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
东北热剧,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
海外剧场,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
中国功夫,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
军旅剧场,http://[2409:8087:1a0b:df::4018]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
惊悚悬疑,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
潮妈辣婆,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
精品体育,http://[2409:8087:1a0b:df::4004]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
精品纪录,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
家庭剧场,http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
精品大剧,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
军事评论,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
明星大片,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
欢乐剧场,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
精品萌宠,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8






🎬电影频道,#genre#


斗鱼欧美大片,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
//gggg
国语译制电影,http://home.wwang.pw:35455/douyu/2436390
美剧解说轮播,http://home.wwang.pw:35455/douyu/9643264
经典美剧解说,http://home.wwang.pw:35455/douyu/9123570
雪中悍刀行剧,http://rihou.cc:555/huyad.php?id=11336592
庆余年电视剧,http://rihou.cc:555/huyad.php?id=11352960
甄嬛传电视剧,http://zby.xjqxz.top/live8/live.m3u8
甄嬛传电视剧,http://rihou.cc:555/huyad.php?id=30145009
芈月传电视剧,http://rihou.cc:555/huyad.php?id=11352975
延禧攻略轮播,http://rihou.cc:555/huyad.php?id=26355864
卿卿日常轮播,http://zby.xjqxz.top/qqrc/live.m3u8
知否知否轮播,http://zby.xjqxz.top/zfzf/live.m3u8
与凤行电视剧,http://rihou.cc:555/huyad.php?id=26355866
开端电视轮播,http://rihou.cc:555/huyad.php?id=11342397
我的体育老师,http://home.wwang.pw:35455/yy/1382745169
如果岁月轮播,http://home.wwang.pw:35455/yy/1382736883
流金岁月轮播,http://home.wwang.pw:35455/yy/1382749906
向风而行轮播,http://zby.xjqxz.top/xfex/live.m3u8
欢乐颂电视剧,http://home.wwang.pw:35455/douyu/3756989
好先生电视剧,http://home.wwang.pw:35455/douyu/9650792
我的前半生剧,http://home.wwang.pw:35455/yy/1382735564
伪装者电视剧,http://home.wwang.pw:35455/yy/1354936244
警察荣誉轮播,http://zby.xjqxz.top/live16/live.m3u8
亮剑电视轮播,http://rihou.cc:555/huyad.php?id=30080238
雪豹电视轮播,http://rihou.cc:555/huyad.php?id=29580970
火蓝刀锋轮播,http://home.wwang.pw:35455/yy/1382737892
二炮手电视剧,http://home.wwang.pw:35455/yy/1354930964
炮神电视轮播,http://home.wwang.pw:35455/yy/22089862
风筝电视轮播,http://home.wwang.pw:35455/yy/1354931585
武林外传轮播,http://home.wwang.pw:35455/yy/1355652820
科幻Fans轮播,http://home.wwang.pw:35455/douyu/3508304
科幻解说轮播,http://home.wwang.pw:35455/douyu/9338839
科幻梦工场播,http://rihou.cc:555/huyad.php?id=15152155
笑声传奇轮播,http://home.wwang.pw:35455/yy/1382736880
笑傲帮集轮播,http://home.wwang.pw:35455/yy/1382735555
笑傲江湖一季,http://home.wwang.pw:35455/yy/1382749896
笑傲江湖二季,http://home.wwang.pw:35455/yy/1382736914
欢乐集结号播,http://home.wwang.pw:35455/yy/1354931582
欢乐集结号三,http://home.wwang.pw:35455/yy/1382736822
欢乐集结号四,http://home.wwang.pw:35455/yy/1382736889
脱口秀大会肆,http://rihou.cc:555/huyad.php?id=30080243
脱口秀大会伍,http://rihou.cc:555/huyad.php?id=11352875
吐槽大会海天,http://home.wwang.pw:35455/yy/1354932379
吐槽大会二季,http://home.wwang.pw:35455/yy/1354936145
吐槽大会五季,http://home.wwang.pw:35455/yy/1354889009
娱乐扒叔轮播,http://home.wwang.pw:35455/douyu/9624581
粤语剧集轮播,http://home.wwang.pw:35455/douyu/10338873
粤语综艺轮播,http://home.wwang.pw:35455/douyu/7919720
粤语星爷电影,http://rihou.cc:555/huyad.php?id=11336587
粤语极清电影,https://pullhw.zhaoyangyang.cn/live/8767578.flv?auth_info=EI7e9YxTDj6uKpKFdjzvl1KRdlYpLXK8djtGJyAm%2B4g%3D.714d704f3756506977326b4638786b55
粤语版电影一,http://home.wwang.pw:35455/douyu/5033502
粤语版电影二,http://home.wwang.pw:35455/douyu/6566671
粤语版电影三,http://home.wwang.pw:35455/douyu/1226741
星空卫视频道,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0
星空卫视频道,http://175.152.57.203:19999/udp/239.93.0.156:2193
动作电影频道,http://ds920.dsmynas.net:5555/rtp/226.0.2.94:8012%24%E5%B1%B1%E8%A5%BFuni2+
家庭影院频道,http://ds920.dsmynas.net:5555/rtp/226.0.2.240:9820%24%E5%B1%B1%E8%A5%BFuni2+
影迷电影频道,http://ds920.dsmynas.net:5555/rtp/226.0.2.93:8004%24%E5%B1%B1%E8%A5%BFuni2+
动作电影频道,http://118.249.22.148:8989/udp/239.76.252.243:9000
家庭影院频道,http://118.249.22.148:8989/udp/239.76.252.241:9000
影迷电影频道,http://118.249.22.148:8989/udp/239.76.252.242:9000
重温经典频道,http://cdn3.132.us.kg/live/cwjd/stream.m3u8
重温经典频道,http://120.76.248.139/live/bfgd/4200000635.m3u8
重温经典频道,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典频道,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
星光经典频视,https://ali.hlspull.yximgs.com/live/1355046088.flv
星光综合频视,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
